Area,Perimeter,Major axis length,Minor axis length,Aspect ratio,Eccentricity,Convex area,Equivalent diameter,Class
59338,941,352,216,1.63,0.79,59999,275,3
59344,944,355,215,1.66,0.8,60734,275,3
59387,931,361,211,1.72,0.81,59877,275,3
59397,965,384,197,1.95,0.86,60021,275,3
59413,921,348,218,1.59,0.78,60023,275,3
59423,950,362,211,1.72,0.81,60550,275,3
59468,946,370,206,1.8,0.83,60107,275,3
59516,939,353,217,1.63,0.79,60643,275,3
59618,928,340,225,1.51,0.75,60538,276,3
59652,965,379,204,1.86,0.84,61244,276,3
59758,953,351,220,1.59,0.78,60714,276,3
59769,934,348,221,1.58,0.77,60962,276,3
59780,977,390,196,1.99,0.86,60533,276,3
59788,930,338,226,1.5,0.74,60493,276,3
59841,936,355,218,1.63,0.79,61068,276,3
60063,942,356,216,1.65,0.79,60728,277,3
60108,922,352,219,1.61,0.78,60547,277,3
60169,965,370,212,1.75,0.82,62285,277,3
60427,975,390,201,1.94,0.86,61767,277,3
60515,931,346,223,1.55,0.76,61176,278,3
60592,919,354,218,1.62,0.79,61008,278,3
60633,958,365,213,1.72,0.81,61556,278,3
60814,920,350,222,1.57,0.77,61353,278,3
60956,951,368,211,1.74,0.82,61512,279,3
61013,943,344,229,1.5,0.75,62063,279,3
61025,974,376,208,1.81,0.83,62070,279,3
61105,962,367,214,1.72,0.81,61842,279,3
61129,965,369,211,1.75,0.82,61796,279,3
61204,954,376,209,1.8,0.83,61712,279,3
61251,982,389,202,1.93,0.85,62068,279,3
61355,969,371,213,1.74,0.82,62711,279,3
61422,968,364,216,1.68,0.8,62310,280,3
61453,964,369,213,1.73,0.82,62238,280,3
61464,949,362,218,1.66,0.8,62161,280,3
61475,964,376,209,1.8,0.83,62087,280,3
61493,957,371,212,1.75,0.82,62177,280,3
61498,960,368,216,1.7,0.81,63004,280,3
61531,954,367,216,1.7,0.81,62121,280,3
61587,930,345,228,1.51,0.75,62069,280,3
61636,959,369,215,1.72,0.81,62421,280,3
61707,961,367,214,1.71,0.81,62435,280,3
61720,978,380,209,1.82,0.84,62412,280,3
61747,952,360,221,1.63,0.79,62884,280,3
61876,955,377,210,1.8,0.83,62369,281,3
61918,960,353,224,1.58,0.77,62627,281,3
61944,956,362,220,1.65,0.79,62873,281,3
62080,953,353,225,1.57,0.77,62772,281,3
62114,962,360,220,1.64,0.79,62796,281,3
62128,938,354,225,1.58,0.77,62849,281,3
62148,962,373,213,1.75,0.82,62732,281,3
62152,956,357,223,1.6,0.78,62931,281,3
62222,983,377,215,1.75,0.82,64103,281,3
62280,946,368,216,1.7,0.81,62830,282,3
62296,970,376,212,1.77,0.83,63057,282,3
62326,971,377,211,1.78,0.83,63122,282,3
62326,950,358,223,1.61,0.78,63269,282,3
62388,952,356,225,1.58,0.78,62942,282,3
62411,933,360,222,1.62,0.79,62921,282,3
62493,994,399,202,1.98,0.86,63814,282,3
62502,952,370,217,1.71,0.81,63235,282,3
62596,950,364,221,1.64,0.79,63740,282,3
62613,948,364,221,1.65,0.79,63392,282,3
62646,954,375,215,1.74,0.82,63615,282,3
62703,971,371,218,1.7,0.81,64353,283,3
62711,969,355,227,1.56,0.77,64180,283,3
62716,937,357,225,1.59,0.78,63313,283,3
62719,965,364,222,1.64,0.79,63475,283,3
62728,981,372,217,1.71,0.81,63882,283,3
62741,957,366,221,1.65,0.8,63687,283,3
62779,955,370,217,1.71,0.81,63279,283,3
62911,950,361,223,1.62,0.79,63883,283,3
63007,963,369,219,1.69,0.81,63780,283,3
63038,960,361,223,1.62,0.79,63717,283,3
63064,972,364,222,1.64,0.79,64230,283,3
63076,990,387,211,1.84,0.84,63886,283,3
63139,971,379,214,1.77,0.82,64207,284,3
63169,971,366,222,1.65,0.79,63951,284,3
63213,965,360,226,1.59,0.78,64317,284,3
63219,982,367,222,1.65,0.8,64634,284,3
63231,934,356,227,1.57,0.77,63775,284,3
63320,966,379,215,1.76,0.82,64441,284,3
63391,989,377,215,1.75,0.82,64276,284,3
63409,990,375,218,1.72,0.81,64645,284,3
63441,964,364,224,1.62,0.79,64762,284,3
63449,968,363,224,1.62,0.79,64133,284,3
63450,997,375,217,1.73,0.82,64422,284,3
63464,954,359,226,1.59,0.78,64109,284,3
63529,967,368,222,1.66,0.8,65036,284,3
63592,967,362,226,1.6,0.78,64532,285,3
63640,977,380,215,1.77,0.83,64680,285,3
63652,956,362,225,1.61,0.78,64607,285,3
63716,979,373,219,1.71,0.81,64479,285,3
63745,944,357,228,1.56,0.77,64278,285,3
63819,966,365,225,1.62,0.79,64489,285,3
63844,981,371,221,1.68,0.8,65054,285,3
63962,979,378,217,1.74,0.82,64599,285,3
63969,970,361,229,1.58,0.77,65307,285,3
63975,986,378,217,1.74,0.82,64993,285,3
63991,982,372,221,1.68,0.8,65219,285,3
63993,973,381,215,1.77,0.83,64754,285,3
64033,988,383,215,1.78,0.83,65273,286,3
64060,989,389,211,1.85,0.84,64799,286,3
64072,962,355,232,1.53,0.76,65356,286,3
64109,981,373,220,1.69,0.81,65040,286,3
64132,969,381,216,1.76,0.82,65166,286,3
64137,1008,393,214,1.84,0.84,66763,286,3
64149,944,351,233,1.51,0.75,64831,286,3
64222,959,365,225,1.62,0.79,64957,286,3
64252,967,379,218,1.74,0.82,65281,286,3
64252,952,357,231,1.55,0.76,65192,286,3
64295,962,352,233,1.51,0.75,64960,286,3
64313,961,372,222,1.67,0.8,65036,286,3
64346,967,376,221,1.7,0.81,65560,286,3
64388,973,374,221,1.7,0.81,65308,286,3
64429,952,358,230,1.56,0.77,65054,286,3
64445,972,371,223,1.67,0.8,65116,286,3
64456,957,357,231,1.55,0.76,65050,286,3
64474,983,382,217,1.76,0.82,65241,287,3
64531,981,386,216,1.79,0.83,65443,287,3
64564,997,387,214,1.8,0.83,65459,287,3
64571,974,368,225,1.63,0.79,65393,287,3
64588,979,379,219,1.73,0.82,65794,287,3
64605,997,386,216,1.78,0.83,66097,287,3
64652,979,376,219,1.72,0.81,65266,287,3
64654,957,360,230,1.56,0.77,65352,287,3
64748,960,355,234,1.51,0.75,65496,287,3
64782,975,375,221,1.69,0.81,65489,287,3
64821,978,372,228,1.63,0.79,66064,287,3
64839,954,370,224,1.65,0.8,65397,287,3
64840,994,391,212,1.85,0.84,65580,287,3
64879,991,391,213,1.83,0.84,65615,287,3
64930,990,377,221,1.71,0.81,65973,288,3
64934,1005,393,212,1.86,0.84,66119,288,3
65019,986,384,218,1.77,0.82,66378,288,3
65049,964,372,224,1.66,0.8,65696,288,3
65144,975,368,227,1.62,0.79,66001,288,3
65144,979,371,224,1.66,0.8,65737,288,3
65181,977,368,227,1.62,0.79,65980,288,3
65198,991,391,213,1.84,0.84,65780,288,3
65271,976,364,232,1.57,0.77,66871,288,3
65272,961,373,224,1.67,0.8,65819,288,3
65289,1017,396,212,1.87,0.84,66261,288,3
65293,973,360,233,1.54,0.76,66249,288,3
65348,974,366,230,1.59,0.78,66339,288,3
65349,991,374,227,1.65,0.8,66724,288,3
65383,956,355,235,1.51,0.75,65965,289,3
65458,1016,391,217,1.8,0.83,67706,289,3
65469,998,375,223,1.68,0.8,66351,289,3
65488,985,384,219,1.76,0.82,66604,289,3
65506,997,376,223,1.69,0.81,66312,289,3
65525,993,391,215,1.82,0.84,66623,289,3
65612,1001,390,215,1.81,0.83,66471,289,3
65615,973,363,232,1.56,0.77,66519,289,3
65635,979,372,225,1.65,0.8,66337,289,3
65693,989,385,222,1.73,0.82,67513,289,3
65736,1014,400,211,1.89,0.85,66585,289,3
65757,998,392,215,1.83,0.84,66564,289,3
65761,1000,381,220,1.73,0.82,66508,289,3
65824,983,375,226,1.66,0.8,66684,289,3
65881,1003,393,215,1.83,0.84,66670,290,3
65881,1028,410,207,1.98,0.86,67226,290,3
65957,995,371,230,1.62,0.79,67572,290,3
65990,1010,398,213,1.86,0.84,66576,290,3
65997,993,383,221,1.73,0.82,67054,290,3
66011,987,384,221,1.74,0.82,66822,290,3
66050,983,388,218,1.77,0.83,66646,290,3
66058,992,388,218,1.79,0.83,66621,290,3
66082,968,350,244,1.43,0.72,66793,290,3
66124,973,377,224,1.68,0.8,66955,290,3
66144,992,374,228,1.64,0.79,67488,290,3
66144,981,370,229,1.62,0.79,66817,290,3
66149,1013,393,217,1.81,0.83,68260,290,3
66234,1006,398,214,1.86,0.84,67144,290,3
66235,982,387,219,1.76,0.82,67073,290,3
66252,985,375,227,1.65,0.8,67161,290,3
66266,986,374,228,1.64,0.79,67126,290,3
66291,976,379,226,1.67,0.8,67815,291,3
66293,974,373,228,1.64,0.79,67110,291,3
66302,1011,387,221,1.76,0.82,67497,291,3
66306,1026,388,221,1.75,0.82,68370,291,3
66358,981,376,227,1.66,0.8,67547,291,3
66371,992,373,229,1.63,0.79,67609,291,3
66372,1014,393,218,1.8,0.83,67804,291,3
66408,968,367,231,1.59,0.78,67002,291,3
66441,974,377,227,1.66,0.8,67348,291,3
66455,984,381,225,1.7,0.81,67706,291,3
66461,967,364,234,1.56,0.77,67151,291,3
66494,975,380,225,1.69,0.81,67416,291,3
66497,984,380,225,1.69,0.8,67422,291,3
66505,1007,397,214,1.85,0.84,67219,291,3
66516,974,372,229,1.63,0.79,67382,291,3
66517,1008,387,221,1.75,0.82,67790,291,3
66519,984,383,224,1.71,0.81,67640,291,3
66540,1016,394,217,1.82,0.84,67380,291,3
66550,999,382,223,1.71,0.81,67255,291,3
66601,983,373,229,1.63,0.79,67832,291,3
66617,1018,406,210,1.94,0.86,67508,291,3
66636,989,372,231,1.61,0.78,68019,291,3
66664,1000,385,223,1.72,0.81,67764,291,3
66678,994,390,222,1.75,0.82,68362,291,3
66688,987,378,227,1.66,0.8,67716,291,3
66693,985,374,228,1.64,0.79,67361,291,3
66697,1000,384,224,1.72,0.81,67724,291,3
66700,994,374,230,1.63,0.79,67836,291,3
66734,1007,394,217,1.81,0.83,67521,291,3
66734,976,366,235,1.56,0.77,68092,291,3
66737,972,375,227,1.65,0.8,67291,291,3
66737,963,367,233,1.57,0.77,67677,291,3
66744,987,381,224,1.7,0.81,67410,292,3
66768,980,372,230,1.62,0.79,67547,292,3
66792,988,380,227,1.67,0.8,68160,292,3
66832,1016,396,217,1.83,0.84,67791,292,3
66833,1018,400,214,1.87,0.84,67787,292,3
66873,1003,382,226,1.69,0.81,69064,292,3
66874,1024,408,210,1.95,0.86,67877,292,3
66877,1003,391,220,1.78,0.83,67627,292,3
66942,1015,394,218,1.81,0.83,67661,292,3
66966,992,380,226,1.68,0.8,68108,292,3
66967,997,389,221,1.76,0.82,68035,292,3
66972,986,368,232,1.58,0.78,67922,292,3
66973,1016,398,217,1.83,0.84,68392,292,3
66985,999,372,231,1.61,0.78,68002,292,3
66990,1004,375,230,1.63,0.79,68239,292,3
66997,978,381,226,1.68,0.8,68032,292,3
67013,975,357,240,1.49,0.74,67890,292,3
67031,978,371,232,1.6,0.78,67944,292,3
67044,981,377,228,1.65,0.8,67723,292,3
67055,1011,397,218,1.82,0.84,68471,292,3
67073,1007,384,224,1.71,0.81,68005,292,3
67087,1017,384,223,1.72,0.81,67725,292,3
67109,1017,397,218,1.82,0.84,68530,292,3
67184,988,373,231,1.61,0.78,68131,292,3
67194,1005,395,219,1.8,0.83,67865,292,3
67293,1019,399,216,1.85,0.84,68181,293,3
67336,1033,400,217,1.84,0.84,68914,293,3
67349,1002,385,224,1.72,0.81,68119,293,3
67360,999,391,221,1.77,0.83,68045,293,3
67381,999,381,228,1.67,0.8,68676,293,3
67397,1001,385,226,1.71,0.81,68657,293,3
67407,990,387,224,1.73,0.82,68200,293,3
67422,987,384,226,1.7,0.81,68542,293,3
67425,1007,398,217,1.84,0.84,68000,293,3
67448,1012,386,224,1.72,0.81,68315,293,3
67455,1001,387,224,1.73,0.82,68436,293,3
67467,1012,393,220,1.79,0.83,68144,293,3
67483,1025,388,225,1.72,0.81,69557,293,3
67502,993,371,234,1.59,0.78,69374,293,3
67513,1021,389,224,1.74,0.82,69075,293,3
67523,1017,399,218,1.83,0.84,68784,293,3
67549,992,384,224,1.71,0.81,68128,293,3
67569,1000,393,221,1.78,0.83,68609,293,3
67573,1025,397,222,1.79,0.83,69713,293,3
67585,1015,379,230,1.65,0.8,69220,293,3
67591,1000,381,228,1.67,0.8,68387,293,3
67593,993,392,222,1.77,0.82,68881,293,3
67626,990,389,223,1.74,0.82,68420,293,3
67666,983,380,228,1.66,0.8,68581,294,3
67704,1001,388,223,1.74,0.82,68428,294,3
67766,996,393,222,1.77,0.82,69060,294,3
67796,1021,405,216,1.88,0.85,69042,294,3
67812,1029,387,225,1.72,0.81,69284,294,3
67844,1015,390,225,1.73,0.82,69449,294,3
67882,992,393,222,1.77,0.83,68565,294,3
67882,989,381,228,1.67,0.8,68501,294,3
67889,1009,382,230,1.66,0.8,69235,294,3
67899,1005,396,220,1.8,0.83,68695,294,3
67909,1004,389,225,1.73,0.82,69501,294,3
67916,990,363,240,1.51,0.75,68706,294,3
67922,1004,388,225,1.73,0.82,68623,294,3
67935,989,378,231,1.64,0.79,68767,294,3
67943,1016,384,227,1.69,0.81,68691,294,3
67953,991,386,226,1.71,0.81,68997,294,3
67976,996,382,230,1.67,0.8,69399,294,3
67987,1015,398,219,1.82,0.83,68693,294,3
68008,997,372,234,1.59,0.78,69070,294,3
68020,1007,397,221,1.8,0.83,69372,294,3
68033,1005,385,226,1.7,0.81,68739,294,3
68043,1002,384,227,1.69,0.81,69027,294,3
68045,1028,401,218,1.84,0.84,69048,294,3
68068,990,385,227,1.7,0.81,68964,294,3
68100,1015,384,227,1.69,0.81,69047,294,3
68197,1008,368,239,1.54,0.76,69740,295,3
68226,1011,386,228,1.7,0.81,69707,295,3
68234,988,384,228,1.68,0.8,69335,295,3
68256,1016,396,222,1.78,0.83,69414,295,3
68264,1027,409,216,1.89,0.85,69822,295,3
68267,1020,401,218,1.84,0.84,68866,295,3
68272,1007,399,220,1.81,0.83,68885,295,3
68291,1010,398,224,1.78,0.83,70414,295,3
68292,1035,403,218,1.84,0.84,69606,295,3
68324,1024,403,218,1.85,0.84,69905,295,3
68325,1009,388,227,1.71,0.81,69595,295,3
68330,1028,399,220,1.82,0.83,69292,295,3
68338,1004,384,228,1.68,0.8,69306,295,3
68345,1031,402,218,1.84,0.84,69433,295,3
68352,1004,400,220,1.82,0.83,69077,295,3
68367,1017,388,228,1.7,0.81,70183,295,3
68374,1010,392,223,1.76,0.82,68994,295,3
68385,1010,386,227,1.7,0.81,69205,295,3
68394,992,378,233,1.62,0.79,69082,295,3
68395,1009,382,231,1.65,0.8,69705,295,3
68400,1003,381,231,1.65,0.79,69457,295,3
68400,1028,404,216,1.87,0.85,69136,295,3
68404,994,381,231,1.65,0.8,69150,295,3
68412,1001,383,231,1.65,0.8,69728,295,3
68435,1024,397,222,1.79,0.83,69877,295,3
68440,1017,397,225,1.77,0.82,70598,295,3
68443,1016,387,228,1.7,0.81,69812,295,3
68456,1021,393,223,1.76,0.82,69252,295,3
68485,992,383,228,1.68,0.8,69084,295,3
68496,991,385,228,1.69,0.81,69171,295,3
68511,992,388,226,1.71,0.81,69130,295,3
68511,1015,394,224,1.76,0.82,69282,295,3
68545,1007,387,227,1.71,0.81,69351,295,3
68551,991,381,231,1.65,0.8,69514,295,3
68552,1015,390,226,1.73,0.82,69827,295,3
68562,985,385,230,1.68,0.8,69637,295,3
68564,1007,394,223,1.76,0.82,69105,295,3
68566,1009,378,234,1.61,0.79,69879,295,3
68590,1013,388,228,1.7,0.81,69600,296,3
68602,1029,394,223,1.76,0.82,69599,296,3
68609,997,380,231,1.65,0.79,69346,296,3
68629,992,379,233,1.63,0.79,69870,296,3
68632,1009,391,226,1.73,0.82,69718,296,3
68634,1007,385,229,1.68,0.8,70059,296,3
68650,1009,387,228,1.7,0.81,69527,296,3
68656,988,385,228,1.69,0.81,69175,296,3
68670,1051,414,212,1.95,0.86,69637,296,3
68671,1032,399,222,1.8,0.83,70214,296,3
68678,1007,393,225,1.75,0.82,69759,296,3
68728,991,388,226,1.71,0.81,69493,296,3
68749,1028,407,217,1.88,0.85,69561,296,3
68749,1024,391,227,1.73,0.82,70178,296,3
68752,1025,404,218,1.85,0.84,69504,296,3
68814,1033,384,232,1.65,0.8,70564,296,3
68837,1038,397,227,1.74,0.82,71427,296,3
68841,991,372,236,1.57,0.77,69365,296,3
68843,1007,392,226,1.74,0.82,69852,296,3
68879,1030,390,227,1.72,0.81,70187,296,3
68888,1014,407,219,1.86,0.84,70240,296,3
68897,1028,401,221,1.82,0.83,69754,296,3
68932,1019,400,222,1.8,0.83,70319,296,3
68934,1013,401,221,1.81,0.83,70217,296,3
68938,1005,384,229,1.68,0.8,69770,296,3
68988,1016,384,231,1.66,0.8,70406,296,3
68993,1026,398,222,1.79,0.83,69818,296,3
69016,1020,402,220,1.82,0.84,69950,296,3
69018,1036,403,219,1.84,0.84,69793,296,3
69020,1018,386,229,1.69,0.81,69789,296,3
69034,990,386,229,1.68,0.8,69937,296,3
69057,1016,398,223,1.79,0.83,70214,297,3
69100,1011,378,234,1.61,0.79,70276,297,3
69110,987,359,247,1.45,0.73,69898,297,3
69135,1015,385,230,1.67,0.8,69901,297,3
69144,997,383,232,1.66,0.8,70302,297,3
69172,1010,392,226,1.74,0.82,69782,297,3
69189,1011,395,225,1.75,0.82,70236,297,3
69221,1035,420,213,1.98,0.86,70186,297,3
69272,1018,396,224,1.77,0.82,69978,297,3
69338,1016,406,219,1.86,0.84,69920,297,3
69343,1042,405,221,1.84,0.84,70228,297,3
69345,1024,394,226,1.75,0.82,70535,297,3
69371,997,380,234,1.62,0.79,70667,297,3
69398,1009,393,226,1.74,0.82,70022,297,3
69411,992,377,235,1.6,0.78,70029,297,3
69441,1020,401,223,1.8,0.83,70363,297,3
69462,1002,376,238,1.58,0.77,70724,297,3
69471,1070,399,225,1.77,0.83,71088,297,3
69478,999,380,235,1.62,0.79,70380,297,3
69479,1009,385,232,1.66,0.8,70402,297,3
69495,1014,396,226,1.75,0.82,70728,297,3
69501,999,382,233,1.64,0.79,70342,297,3
69517,1018,390,228,1.71,0.81,70244,298,3
69518,1014,394,228,1.72,0.81,71385,298,3
69542,1010,390,230,1.7,0.81,70904,298,3
69544,1022,392,227,1.73,0.82,70244,298,3
69545,996,383,233,1.64,0.79,70165,298,3
69566,1014,397,226,1.76,0.82,71239,298,3
69586,1029,396,228,1.74,0.82,71604,298,3
69589,995,377,237,1.59,0.78,70481,298,3
69600,1010,397,226,1.76,0.82,70818,298,3
69609,998,392,226,1.73,0.82,70137,298,3
69623,1009,380,234,1.62,0.79,70383,298,3
69624,1048,417,216,1.93,0.86,70971,298,3
69637,1009,393,228,1.73,0.82,70819,298,3
69648,1039,400,225,1.78,0.83,71221,298,3
69655,1016,394,226,1.74,0.82,70262,298,3
69667,1036,405,222,1.82,0.84,71209,298,3
69674,1016,401,224,1.79,0.83,70720,298,3
69693,1029,402,224,1.79,0.83,71239,298,3
69728,1020,386,232,1.66,0.8,70902,298,3
69756,1024,404,223,1.81,0.83,70822,298,3
69810,1023,400,224,1.79,0.83,70894,298,3
69819,1002,383,234,1.64,0.79,71154,298,3
69825,1023,392,229,1.71,0.81,71138,298,3
69833,1018,389,231,1.68,0.8,70911,298,3
69839,1005,393,229,1.72,0.81,70663,298,3
69843,1006,386,232,1.66,0.8,70899,298,3
69845,1050,416,218,1.91,0.85,72211,298,3
69889,1003,392,229,1.71,0.81,70764,298,3
69890,1020,398,225,1.76,0.82,70522,298,3
69900,1014,397,226,1.76,0.82,70844,298,3
69923,1015,377,237,1.59,0.78,70617,298,3
69962,1001,377,239,1.58,0.77,71574,298,3
69965,1015,388,233,1.67,0.8,71261,298,3
69966,1018,391,231,1.7,0.81,70935,298,3
69978,1020,396,227,1.74,0.82,70905,298,3
69993,1027,398,228,1.75,0.82,72098,299,3
70000,1032,401,223,1.8,0.83,70675,299,3
70006,1013,388,231,1.68,0.8,70848,299,3
70015,1002,388,233,1.66,0.8,71660,299,3
70027,1014,382,238,1.61,0.78,71890,299,3
70027,1031,397,228,1.74,0.82,71427,299,3
70034,1036,394,229,1.72,0.81,71414,299,3
70037,1019,382,236,1.62,0.79,71309,299,3
70057,1009,385,234,1.65,0.79,70989,299,3
70066,1007,387,232,1.67,0.8,70755,299,3
70071,1014,398,227,1.76,0.82,70912,299,3
70073,1027,396,227,1.75,0.82,70866,299,3
70074,1020,397,226,1.76,0.82,70656,299,3
70080,1015,393,229,1.71,0.81,70817,299,3
70088,1001,382,236,1.62,0.79,71072,299,3
70090,1027,393,227,1.73,0.82,70820,299,3
70122,1024,396,227,1.74,0.82,71191,299,3
70124,1012,387,233,1.66,0.8,71640,299,3
70136,1031,397,226,1.75,0.82,70887,299,3
70145,1007,391,230,1.7,0.81,71034,299,3
70178,1013,390,232,1.68,0.8,71324,299,3
70188,1042,403,225,1.79,0.83,71768,299,3
70211,1029,390,232,1.68,0.8,71738,299,3
70235,1038,417,216,1.93,0.85,71314,299,3
70237,1001,375,239,1.57,0.77,70832,299,3
70262,1021,406,223,1.82,0.84,71533,299,3
70263,1022,393,231,1.7,0.81,71785,299,3
70286,1011,383,236,1.62,0.79,71648,299,3
70286,1025,388,232,1.67,0.8,71633,299,3
70288,1014,392,229,1.71,0.81,70876,299,3
70322,1019,400,226,1.77,0.82,71199,299,3
70331,1037,403,225,1.79,0.83,71883,299,3
70332,1004,378,238,1.59,0.78,70976,299,3
70339,1031,395,230,1.72,0.81,72125,299,3
70342,1013,383,237,1.62,0.79,71805,299,3
70348,1005,391,230,1.7,0.81,70890,299,3
70349,1025,398,227,1.76,0.82,71191,299,3
70350,1009,399,226,1.77,0.82,70996,299,3
70383,1043,402,225,1.79,0.83,71642,299,3
70419,1051,410,220,1.86,0.84,71179,299,3
70445,998,379,239,1.59,0.78,71483,299,3
70446,1016,397,229,1.73,0.82,71496,299,3
70448,1028,397,227,1.75,0.82,71325,299,3
70461,1007,394,229,1.72,0.81,71211,300,3
70533,1021,401,227,1.77,0.82,71786,300,3
70550,1019,395,229,1.72,0.81,71937,300,3
70555,1022,399,229,1.74,0.82,72235,300,3
70563,998,386,234,1.65,0.8,71406,300,3
70563,1014,393,229,1.72,0.81,71437,300,3
70583,1033,403,224,1.8,0.83,71255,300,3
70586,1013,382,237,1.62,0.79,71626,300,3
70612,1017,398,228,1.75,0.82,71873,300,3
70626,995,375,241,1.56,0.77,71282,300,3
70644,1035,390,236,1.65,0.8,72782,300,3
70646,1013,393,229,1.71,0.81,71261,300,3
70683,1020,389,233,1.67,0.8,71378,300,3
70686,1048,402,228,1.77,0.82,72526,300,3
70722,1030,401,226,1.77,0.83,71420,300,3
70724,1030,394,230,1.71,0.81,71394,300,3
70731,1018,396,228,1.73,0.82,71452,300,3
70731,1016,382,238,1.6,0.78,72273,300,3
70754,1028,409,221,1.85,0.84,71552,300,3
70778,1059,407,226,1.8,0.83,73027,300,3
70780,1042,407,225,1.81,0.83,72535,300,3
70827,1018,388,236,1.64,0.79,72309,300,3
70870,1024,409,223,1.84,0.84,71660,300,3
70873,1042,407,225,1.81,0.83,72616,300,3
70888,1007,385,237,1.63,0.79,72031,300,3
70908,1018,401,227,1.77,0.82,71865,300,3
70912,1012,372,245,1.52,0.75,71891,300,3
70938,1027,403,226,1.78,0.83,72261,301,3
70938,1032,405,225,1.8,0.83,71739,301,3
70943,1038,400,228,1.75,0.82,72323,301,3
70949,1004,390,233,1.68,0.8,71510,301,3
70954,1015,382,240,1.6,0.78,72407,301,3
70955,1041,411,221,1.86,0.84,71860,301,3
70964,1041,404,226,1.79,0.83,72287,301,3
70966,1033,386,237,1.63,0.79,72555,301,3
70983,1027,392,232,1.69,0.81,71829,301,3
71000,1035,396,231,1.72,0.81,72736,301,3
71014,1012,402,227,1.77,0.83,71424,301,3
71019,1024,390,234,1.67,0.8,72064,301,3
71041,1005,385,237,1.63,0.79,71806,301,3
71048,1039,396,233,1.7,0.81,73199,301,3
71054,1021,405,226,1.79,0.83,71910,301,3
71054,1039,399,232,1.72,0.81,73328,301,3
71092,1025,397,230,1.72,0.81,72226,301,3
71126,1038,404,225,1.79,0.83,71831,301,3
71128,1042,397,233,1.71,0.81,73413,301,3
71156,1023,388,234,1.66,0.8,71773,301,3
71161,1037,408,224,1.82,0.84,72221,301,3
71167,1037,408,224,1.82,0.84,71982,301,3
71176,1009,387,237,1.63,0.79,72118,301,3
71184,1062,419,218,1.92,0.85,72140,301,3
71194,1045,403,229,1.76,0.82,72636,301,3
71197,1042,409,223,1.83,0.84,72056,301,3
71208,1024,398,230,1.73,0.82,72235,301,3
71241,1036,394,231,1.7,0.81,72309,301,3
71249,1040,400,228,1.75,0.82,72111,301,3
71251,1005,383,238,1.61,0.78,71954,301,3
71259,1010,377,241,1.57,0.77,71833,301,3
71260,1013,397,229,1.73,0.82,71901,301,3
71260,1017,387,236,1.64,0.79,72469,301,3
71262,1014,385,238,1.62,0.79,71891,301,3
71272,1020,400,228,1.75,0.82,72196,301,3
71275,1021,398,230,1.74,0.82,72017,301,3
71279,1047,419,219,1.91,0.85,72060,301,3
71282,1026,400,231,1.73,0.82,71685,301,3
71312,1049,411,222,1.85,0.84,71982,301,3
71372,1020,400,231,1.74,0.82,72734,301,3
71383,1017,384,239,1.61,0.78,72502,301,3
71393,1016,393,234,1.68,0.8,72973,301,3
71424,1007,394,232,1.7,0.81,72340,302,3
71433,1031,414,222,1.87,0.84,72292,302,3
71433,1015,396,232,1.71,0.81,72296,302,3
71467,1046,398,232,1.71,0.81,73216,302,3
71468,1025,406,226,1.79,0.83,72169,302,3
71492,1046,404,228,1.77,0.83,73300,302,3
71534,1016,394,233,1.69,0.81,72173,302,3
71538,1047,413,224,1.85,0.84,73301,302,3
