Area,Perimeter,Major axis length,Minor axis length,Aspect ratio,Eccentricity,Convex area,Equivalent diameter,Class
45813,786,273,214,1.27,0.62,46250,242,SEKER
45862,778,274,213,1.29,0.63,46192,242,SEKER
45886,784,272,215,1.26,0.61,46375,242,SEKER
45906,780,273,215,1.27,0.62,46319,242,SEKER
45919,777,255,230,1.11,0.43,46375,242,SEKER
45932,778,274,214,1.28,0.62,46306,242,SEKER
45951,784,269,218,1.24,0.59,46376,242,SEKER
45956,779,283,207,1.37,0.68,46324,242,SEKER
45982,803,261,224,1.17,0.51,46659,242,SEKER
45984,791,294,200,1.47,0.73,46363,242,SEKER
45988,774,268,219,1.23,0.58,46335,242,SEKER
45989,769,268,219,1.22,0.58,46275,242,SEKER
45993,774,271,217,1.25,0.6,46334,242,SEKER
45993,776,261,225,1.16,0.51,46415,242,SEKER
46009,799,288,204,1.41,0.7,46553,242,SEKER
46015,775,277,212,1.31,0.65,46401,242,SEKER
46021,783,282,208,1.35,0.67,46432,242,SEKER
46028,779,263,223,1.18,0.53,46414,242,SEKER
46090,779,277,213,1.3,0.64,46412,242,SEKER
46092,775,268,219,1.23,0.58,46436,242,SEKER
46119,775,258,228,1.13,0.47,46508,242,SEKER
46132,785,263,224,1.18,0.53,46785,242,SEKER
46137,785,272,216,1.26,0.61,46611,242,SEKER
46151,786,275,214,1.28,0.63,46749,242,SEKER
46173,792,287,205,1.4,0.7,46608,242,SEKER
46202,781,260,226,1.15,0.49,46732,243,SEKER
46217,779,271,218,1.24,0.59,46553,243,SEKER
46250,783,282,209,1.35,0.67,46601,243,SEKER
46294,782,271,219,1.24,0.59,46720,243,SEKER
46323,782,262,226,1.16,0.51,46742,243,SEKER
46343,785,280,211,1.33,0.66,46736,243,SEKER
46347,779,261,226,1.16,0.5,46748,243,SEKER
46371,811,281,210,1.34,0.66,46994,243,SEKER
46374,793,294,201,1.46,0.73,46747,243,SEKER
46379,796,277,214,1.29,0.63,46847,243,SEKER
46380,810,309,192,1.61,0.78,46786,243,SEKER
46382,776,268,220,1.22,0.57,46718,243,SEKER
46390,780,275,216,1.27,0.62,46750,243,SEKER
46411,784,287,206,1.39,0.69,46760,243,SEKER
46414,786,286,207,1.38,0.69,46778,243,SEKER
46418,781,272,218,1.25,0.6,46840,243,SEKER
46427,812,294,202,1.45,0.73,46974,243,SEKER
46448,777,279,212,1.31,0.65,46761,243,SEKER
46460,832,275,215,1.28,0.62,47213,243,SEKER
46474,783,278,213,1.31,0.65,46851,243,SEKER
46480,793,269,220,1.22,0.58,47029,243,SEKER
46494,799,254,233,1.09,0.4,47084,243,SEKER
46503,781,268,221,1.21,0.57,46896,243,SEKER
46568,784,275,216,1.27,0.62,46944,243,SEKER
46594,805,268,221,1.21,0.56,47173,244,SEKER
46610,786,276,215,1.28,0.63,47018,244,SEKER
46625,785,281,212,1.33,0.66,46992,244,SEKER
46625,786,276,216,1.28,0.62,47081,244,SEKER
46680,797,286,208,1.38,0.69,47243,244,SEKER
46699,784,276,216,1.28,0.62,47066,244,SEKER
46701,781,274,217,1.26,0.61,47058,244,SEKER
46716,785,268,223,1.2,0.55,47132,244,SEKER
46828,779,268,223,1.2,0.56,47157,244,SEKER
46841,834,296,203,1.46,0.73,47465,244,SEKER
46887,790,277,216,1.28,0.62,47344,244,SEKER
46918,791,282,213,1.33,0.66,47341,244,SEKER
46925,776,257,233,1.1,0.42,47253,244,SEKER
46946,796,285,210,1.36,0.68,47380,244,SEKER
46954,799,297,202,1.47,0.73,47395,245,SEKER
46973,781,275,218,1.26,0.61,47306,245,SEKER
46975,791,285,210,1.35,0.67,47450,245,SEKER
47044,792,280,215,1.3,0.64,47419,245,SEKER
47049,798,264,227,1.16,0.51,47536,245,SEKER
47096,808,255,235,1.08,0.39,47740,245,SEKER
47107,792,284,211,1.35,0.67,47479,245,SEKER
47171,792,277,217,1.28,0.62,47597,245,SEKER
47210,792,277,217,1.28,0.62,47669,245,SEKER
47211,854,276,219,1.26,0.61,47904,245,SEKER
47239,820,283,213,1.33,0.66,48050,245,SEKER
47273,785,270,223,1.21,0.56,47632,245,SEKER
47300,809,281,215,1.31,0.65,47819,245,SEKER
47369,801,272,222,1.23,0.58,47880,246,SEKER
47397,796,276,219,1.26,0.61,47788,246,SEKER
47406,803,282,215,1.31,0.65,48073,246,SEKER
47407,808,292,207,1.41,0.7,47884,246,SEKER
47447,786,268,226,1.19,0.54,47852,246,SEKER
47465,802,281,215,1.31,0.64,47925,246,SEKER
47484,794,282,214,1.32,0.65,47848,246,SEKER
47496,793,276,219,1.26,0.61,47965,246,SEKER
47518,786,277,219,1.26,0.61,47854,246,SEKER
47532,812,277,218,1.27,0.62,48007,246,SEKER
47533,800,280,217,1.29,0.63,48024,246,SEKER
47534,786,278,218,1.28,0.62,47834,246,SEKER
47562,802,290,209,1.39,0.69,47944,246,SEKER
47705,804,284,214,1.32,0.65,48140,246,SEKER
47720,800,294,207,1.42,0.71,48085,246,SEKER
47735,796,274,222,1.23,0.58,48141,247,SEKER
47762,817,294,207,1.42,0.71,48372,247,SEKER
47779,819,299,204,1.46,0.73,48331,247,SEKER
47812,802,282,216,1.31,0.64,48280,247,SEKER
47829,801,292,209,1.4,0.7,48359,247,SEKER
47930,791,272,225,1.21,0.57,48282,247,SEKER
47971,905,282,217,1.3,0.64,48879,247,SEKER
48004,796,281,218,1.29,0.63,48377,247,SEKER
48007,810,285,215,1.32,0.66,48696,247,SEKER
48067,791,272,226,1.2,0.56,48402,247,SEKER
48094,820,297,206,1.44,0.72,48614,247,SEKER
48112,788,278,220,1.26,0.61,48427,248,SEKER
48123,799,276,222,1.25,0.6,48499,248,SEKER
48201,793,277,221,1.25,0.6,48558,248,SEKER
48202,816,272,226,1.21,0.56,48782,248,SEKER
48224,796,276,223,1.24,0.59,48642,248,SEKER
48237,814,315,195,1.61,0.78,48597,248,SEKER
48324,812,285,216,1.32,0.65,48849,248,SEKER
48327,803,290,212,1.37,0.68,48756,248,SEKER
48335,812,294,210,1.4,0.7,48862,248,SEKER
48357,821,297,208,1.43,0.71,48825,248,SEKER
48412,800,283,219,1.29,0.63,48785,248,SEKER
48433,804,269,229,1.18,0.53,48921,248,SEKER
48484,809,276,224,1.23,0.58,49140,248,SEKER
48538,829,272,228,1.19,0.54,49197,249,SEKER
48598,813,301,206,1.46,0.73,49088,249,SEKER
48606,805,287,216,1.33,0.66,48997,249,SEKER
48611,805,284,218,1.31,0.64,49059,249,SEKER
48620,899,288,215,1.34,0.66,49827,249,SEKER
48644,836,323,192,1.68,0.8,49179,249,SEKER
48673,807,279,223,1.25,0.6,49337,249,SEKER
48673,799,271,229,1.18,0.53,49078,249,SEKER
48686,796,279,222,1.26,0.6,49041,249,SEKER
48782,811,275,226,1.21,0.57,49312,249,SEKER
48813,814,288,216,1.33,0.66,49316,249,SEKER
48868,801,287,217,1.32,0.65,49210,249,SEKER
49031,839,276,227,1.22,0.57,49761,250,SEKER
49063,795,272,230,1.18,0.53,49420,250,SEKER
49085,801,277,226,1.23,0.58,49463,250,SEKER
49092,806,290,216,1.34,0.67,49571,250,SEKER
49105,814,290,216,1.34,0.67,49553,250,SEKER
49106,909,298,210,1.42,0.71,49733,250,SEKER
49108,800,279,224,1.24,0.59,49455,250,SEKER
49129,805,276,227,1.22,0.57,49531,250,SEKER
49216,800,286,219,1.31,0.64,49540,250,SEKER
49227,808,289,217,1.33,0.66,49748,250,SEKER
49235,801,279,225,1.24,0.59,49611,250,SEKER
49335,837,301,209,1.44,0.72,49944,251,SEKER
49354,803,282,223,1.26,0.61,49750,251,SEKER
49363,817,281,224,1.25,0.6,49830,251,SEKER
49377,800,279,226,1.24,0.59,49719,251,SEKER
49452,826,278,227,1.23,0.58,50153,251,SEKER
49639,834,299,212,1.41,0.71,50048,251,SEKER
49680,820,278,228,1.22,0.57,50264,252,SEKER
49728,824,286,222,1.29,0.63,50280,252,SEKER
49753,812,274,232,1.18,0.53,50186,252,SEKER
49827,832,284,224,1.27,0.62,50442,252,SEKER
49848,806,271,235,1.15,0.5,50183,252,SEKER
49874,825,280,227,1.24,0.59,50482,252,SEKER
49878,822,292,218,1.34,0.67,50429,252,SEKER
49888,811,286,222,1.29,0.63,50224,252,SEKER
49923,816,272,234,1.16,0.51,50388,252,SEKER
49949,824,299,213,1.4,0.7,50448,252,SEKER
50086,822,288,222,1.3,0.64,50593,253,SEKER
50124,828,291,219,1.33,0.66,50718,253,SEKER
50129,825,303,211,1.44,0.72,50553,253,SEKER
50170,810,277,231,1.2,0.55,50599,253,SEKER
50172,829,316,202,1.56,0.77,50547,253,SEKER
50218,823,285,225,1.27,0.61,50719,253,SEKER
50233,818,288,222,1.3,0.64,50713,253,SEKER
50253,865,286,224,1.28,0.62,51027,253,SEKER
50316,820,287,224,1.28,0.63,50767,253,SEKER
50336,819,295,218,1.36,0.68,50726,253,SEKER
50371,828,294,219,1.34,0.67,50872,253,SEKER
50459,835,287,224,1.28,0.62,51035,253,SEKER
50487,836,312,206,1.51,0.75,50978,254,SEKER
50551,829,292,221,1.32,0.65,51124,254,SEKER
50552,813,290,222,1.3,0.64,50884,254,SEKER
50645,846,327,198,1.66,0.8,51163,254,SEKER
50666,821,283,228,1.24,0.59,51147,254,SEKER
50695,832,302,214,1.41,0.71,51159,254,SEKER
50747,843,301,215,1.4,0.7,51387,254,SEKER
50760,851,290,224,1.29,0.63,51715,254,SEKER
50771,831,302,214,1.41,0.7,51286,254,SEKER
50913,829,294,220,1.34,0.66,51415,255,SEKER
51013,827,279,233,1.2,0.55,51500,255,SEKER
51026,818,290,224,1.3,0.64,51407,255,SEKER
51071,833,300,217,1.39,0.69,51633,255,SEKER
51268,828,295,222,1.33,0.66,51717,255,SEKER
51342,855,327,200,1.63,0.79,51898,256,SEKER
51408,866,301,218,1.38,0.69,52127,256,SEKER
51426,879,301,218,1.38,0.69,52169,256,SEKER
51630,827,296,222,1.33,0.66,52050,256,SEKER
51650,851,298,221,1.35,0.67,52193,256,SEKER
51737,839,295,224,1.31,0.65,52387,257,SEKER
51901,840,287,231,1.24,0.59,52463,257,SEKER
52255,841,316,211,1.5,0.74,52689,258,SEKER
52345,840,289,231,1.25,0.6,52832,258,SEKER
52371,841,282,237,1.19,0.54,52919,258,SEKER
52530,831,297,226,1.31,0.65,52917,259,SEKER
52578,837,309,217,1.43,0.71,53008,259,SEKER
52737,836,278,242,1.15,0.49,53211,259,SEKER
52807,840,298,226,1.32,0.65,53201,259,SEKER
52829,846,298,226,1.32,0.65,53408,259,SEKER
53037,854,307,220,1.39,0.7,53549,260,SEKER
53149,853,318,213,1.49,0.74,53609,260,SEKER
53187,835,296,229,1.3,0.64,53606,260,SEKER
53192,851,318,213,1.49,0.74,53597,260,SEKER
53507,843,300,228,1.32,0.65,53987,261,SEKER
53566,845,288,237,1.22,0.57,54171,261,SEKER
53662,833,284,241,1.18,0.53,54024,261,SEKER
53674,835,284,241,1.18,0.53,54066,261,SEKER
53933,849,287,239,1.2,0.55,54470,262,SEKER
53939,865,328,210,1.56,0.77,54446,262,SEKER
54087,874,325,212,1.53,0.76,54762,262,SEKER
54136,893,338,205,1.65,0.79,54637,263,SEKER
54282,855,286,242,1.18,0.53,54824,263,SEKER
54421,861,325,214,1.52,0.75,54873,263,SEKER
54694,847,299,233,1.28,0.62,55081,264,SEKER
54801,871,328,213,1.54,0.76,55357,264,SEKER
55107,850,298,236,1.26,0.61,55515,265,SEKER
55191,862,298,237,1.26,0.61,55791,265,SEKER
55238,879,339,208,1.63,0.79,55721,265,SEKER
56201,881,339,212,1.6,0.78,56601,268,SEKER
56204,899,300,239,1.26,0.61,57330,268,SEKER
56493,878,321,224,1.43,0.72,57079,268,SEKER
56525,873,321,225,1.43,0.71,57058,268,SEKER
56693,933,304,238,1.28,0.63,57737,269,SEKER
57144,878,315,232,1.36,0.68,57621,270,SEKER
57649,896,324,228,1.42,0.71,58415,271,SEKER
57994,907,340,217,1.56,0.77,58461,272,SEKER
59385,911,311,244,1.28,0.62,60094,275,SEKER
61150,897,309,252,1.23,0.58,61640,279,SEKER
41487,816,299,177,1.69,0.81,42483,230,BARBUNYA
41488,760,283,187,1.51,0.75,42005,230,BARBUNYA
42012,810,267,202,1.32,0.65,43087,231,BARBUNYA
43122,838,296,186,1.6,0.78,44074,234,BARBUNYA
43145,799,273,201,1.36,0.68,43812,234,BARBUNYA
44027,814,293,192,1.53,0.76,44639,237,BARBUNYA
44924,817,282,203,1.39,0.69,45772,239,BARBUNYA
45012,854,299,192,1.56,0.77,45841,239,BARBUNYA
45564,803,296,196,1.51,0.75,46120,241,BARBUNYA
45653,841,303,192,1.58,0.77,46601,241,BARBUNYA
46278,846,301,196,1.53,0.76,47102,243,BARBUNYA
46529,815,290,205,1.41,0.71,47156,243,BARBUNYA
46774,834,306,196,1.56,0.77,47446,244,BARBUNYA
47003,821,300,200,1.5,0.75,47681,245,BARBUNYA
47143,859,297,203,1.46,0.73,47996,245,BARBUNYA
47149,858,300,200,1.5,0.74,48091,245,BARBUNYA
47668,846,300,203,1.48,0.74,48450,246,BARBUNYA
47794,833,280,218,1.28,0.63,48528,247,BARBUNYA
47883,874,328,187,1.76,0.82,48753,247,BARBUNYA
47940,855,284,215,1.32,0.65,48828,247,BARBUNYA
47981,809,292,210,1.39,0.69,48451,247,BARBUNYA
48160,829,305,203,1.5,0.75,48950,248,BARBUNYA
48165,825,310,198,1.56,0.77,48758,248,BARBUNYA
48439,810,298,207,1.44,0.72,48883,248,BARBUNYA
48638,875,304,205,1.48,0.74,49543,249,BARBUNYA
48638,874,302,205,1.47,0.73,49596,249,BARBUNYA
48831,871,319,196,1.63,0.79,49662,249,BARBUNYA
48868,885,314,199,1.58,0.77,49648,249,BARBUNYA
48915,894,310,202,1.54,0.76,50027,250,BARBUNYA
49166,856,294,214,1.37,0.68,50168,250,BARBUNYA
49309,867,304,207,1.47,0.73,50235,251,BARBUNYA
49317,887,311,202,1.53,0.76,50400,251,BARBUNYA
49755,869,332,192,1.73,0.82,50783,252,BARBUNYA
49777,861,301,212,1.42,0.71,50590,252,BARBUNYA
49967,879,313,203,1.54,0.76,50787,252,BARBUNYA
49975,874,314,204,1.54,0.76,50699,252,BARBUNYA
49991,912,329,194,1.7,0.81,51285,252,BARBUNYA
50035,846,279,229,1.22,0.57,50802,252,BARBUNYA
50166,894,313,205,1.53,0.76,51209,253,BARBUNYA
50167,874,310,207,1.5,0.74,50937,253,BARBUNYA
50486,983,326,199,1.64,0.79,51525,254,BARBUNYA
50575,859,314,205,1.53,0.76,51389,254,BARBUNYA
50683,905,315,205,1.53,0.76,51613,254,BARBUNYA
50712,877,316,204,1.55,0.76,51454,254,BARBUNYA
50798,901,308,210,1.47,0.73,52164,254,BARBUNYA
50948,885,314,208,1.51,0.75,52063,255,BARBUNYA
50978,882,323,201,1.61,0.78,51805,255,BARBUNYA
51015,859,328,199,1.65,0.8,51718,255,BARBUNYA
51107,887,317,206,1.54,0.76,51979,255,BARBUNYA
51332,890,331,199,1.67,0.8,52283,256,BARBUNYA
51512,888,277,238,1.16,0.51,52436,256,BARBUNYA
51576,861,311,211,1.47,0.73,52274,256,BARBUNYA
51674,910,319,207,1.54,0.76,52718,257,BARBUNYA
51693,835,304,217,1.4,0.7,52208,257,BARBUNYA
51695,881,306,216,1.42,0.71,52714,257,BARBUNYA
51734,878,320,206,1.55,0.76,52632,257,BARBUNYA
51782,859,311,212,1.47,0.73,52581,257,BARBUNYA
51906,896,327,203,1.61,0.78,52774,257,BARBUNYA
51932,898,314,211,1.48,0.74,52906,257,BARBUNYA
52104,906,317,210,1.51,0.75,53108,258,BARBUNYA
52184,889,333,200,1.66,0.8,53114,258,BARBUNYA
52187,976,311,216,1.44,0.72,53664,258,BARBUNYA
52341,904,290,230,1.26,0.61,53407,258,BARBUNYA
52545,912,316,212,1.49,0.74,53754,259,BARBUNYA
52596,888,313,215,1.46,0.73,53574,259,BARBUNYA
52655,916,311,217,1.44,0.72,53696,259,BARBUNYA
52808,929,333,203,1.64,0.79,54100,259,BARBUNYA
52836,933,322,209,1.54,0.76,53871,259,BARBUNYA
52839,884,323,209,1.54,0.76,53489,259,BARBUNYA
52855,898,322,210,1.53,0.76,53855,259,BARBUNYA
52894,918,332,204,1.63,0.79,53879,260,BARBUNYA
53202,898,302,225,1.34,0.67,54102,260,BARBUNYA
53249,920,325,209,1.56,0.77,54195,260,BARBUNYA
53363,905,327,208,1.57,0.77,54318,261,BARBUNYA
53364,920,314,217,1.45,0.72,54228,261,BARBUNYA
53368,952,321,212,1.51,0.75,54618,261,BARBUNYA
53524,920,325,211,1.54,0.76,54727,261,BARBUNYA
53525,959,320,213,1.5,0.75,54660,261,BARBUNYA
53552,938,336,204,1.65,0.8,54684,261,BARBUNYA
53755,930,325,211,1.54,0.76,54945,262,BARBUNYA
53874,914,326,211,1.55,0.76,54878,262,BARBUNYA
54113,873,328,211,1.55,0.77,54651,262,BARBUNYA
54187,931,354,196,1.81,0.83,55164,263,BARBUNYA
54230,941,338,205,1.65,0.8,55277,263,BARBUNYA
54358,923,326,214,1.52,0.75,55744,263,BARBUNYA
54424,899,325,214,1.52,0.75,55211,263,BARBUNYA
54440,1028,334,210,1.59,0.78,55695,263,BARBUNYA
54522,897,340,204,1.66,0.8,55225,263,BARBUNYA
54543,974,336,207,1.62,0.79,55730,264,BARBUNYA
54614,926,340,205,1.66,0.8,55585,264,BARBUNYA
54631,894,304,229,1.33,0.66,55557,264,BARBUNYA
54677,911,309,226,1.36,0.68,55858,264,BARBUNYA
54692,882,331,212,1.56,0.77,55278,264,BARBUNYA
55059,945,344,205,1.68,0.8,55970,265,BARBUNYA
55100,948,301,235,1.28,0.62,56772,265,BARBUNYA
55327,886,325,217,1.5,0.74,55918,265,BARBUNYA
55377,921,323,220,1.47,0.73,56515,266,BARBUNYA
55387,884,328,215,1.53,0.76,55945,266,BARBUNYA
55429,912,328,216,1.52,0.75,56253,266,BARBUNYA
55434,925,331,214,1.55,0.76,56460,266,BARBUNYA
55596,948,315,226,1.39,0.7,56806,266,BARBUNYA
55607,898,311,229,1.36,0.68,56424,266,BARBUNYA
55619,932,312,228,1.37,0.68,56806,266,BARBUNYA
55643,949,348,206,1.69,0.81,56777,266,BARBUNYA
55660,937,326,218,1.5,0.74,56773,266,BARBUNYA
55676,934,333,216,1.54,0.76,57508,266,BARBUNYA
55699,948,317,224,1.42,0.71,56924,266,BARBUNYA
55721,917,343,207,1.65,0.8,56533,266,BARBUNYA
55773,969,348,204,1.7,0.81,57047,266,BARBUNYA
55796,900,330,216,1.53,0.76,56573,267,BARBUNYA
55805,934,334,213,1.57,0.77,56596,267,BARBUNYA
55912,901,348,205,1.7,0.81,56502,267,BARBUNYA
56155,935,345,208,1.65,0.8,57050,267,BARBUNYA
56235,1023,322,224,1.44,0.72,57765,268,BARBUNYA
56247,944,325,221,1.47,0.73,57246,268,BARBUNYA
56248,925,330,218,1.52,0.75,57157,268,BARBUNYA
56277,945,335,214,1.57,0.77,57408,268,BARBUNYA
56322,912,327,220,1.49,0.74,57129,268,BARBUNYA
56385,908,320,225,1.42,0.71,57282,268,BARBUNYA
56430,946,331,218,1.52,0.75,57314,268,BARBUNYA
56506,912,312,231,1.35,0.67,57392,268,BARBUNYA
56521,937,347,208,1.67,0.8,57353,268,BARBUNYA
56545,976,340,213,1.6,0.78,57685,268,BARBUNYA
56546,951,315,229,1.38,0.69,57830,268,BARBUNYA
56567,916,326,221,1.48,0.74,57388,268,BARBUNYA
56644,961,343,211,1.63,0.79,57622,269,BARBUNYA
56724,929,347,209,1.66,0.8,57657,269,BARBUNYA
56778,909,316,230,1.38,0.69,57545,269,BARBUNYA
56823,948,313,231,1.35,0.67,57838,269,BARBUNYA
56857,953,328,221,1.48,0.74,57866,269,BARBUNYA
56893,938,340,214,1.59,0.78,58014,269,BARBUNYA
56928,936,324,224,1.45,0.72,57936,269,BARBUNYA
56970,998,323,226,1.43,0.71,58070,269,BARBUNYA
56988,903,346,211,1.64,0.79,57852,269,BARBUNYA
57103,919,355,206,1.72,0.81,57779,270,BARBUNYA
57105,953,346,210,1.65,0.79,58126,270,BARBUNYA
57132,915,335,218,1.54,0.76,57887,270,BARBUNYA
57187,898,326,224,1.45,0.73,57817,270,BARBUNYA
57200,957,353,207,1.71,0.81,58277,270,BARBUNYA
57208,930,345,212,1.63,0.79,58161,270,BARBUNYA
57271,990,356,206,1.73,0.82,58861,270,BARBUNYA
57343,1021,342,216,1.58,0.78,58908,270,BARBUNYA
57351,953,329,223,1.48,0.74,58282,270,BARBUNYA
57433,976,340,217,1.57,0.77,58982,270,BARBUNYA
57516,957,341,215,1.58,0.77,58509,271,BARBUNYA
57563,986,344,214,1.61,0.78,58779,271,BARBUNYA
57583,926,333,221,1.51,0.75,58564,271,BARBUNYA
57641,939,334,224,1.49,0.74,59171,271,BARBUNYA
57716,909,336,220,1.53,0.76,58301,271,BARBUNYA
57744,948,342,215,1.59,0.78,58657,271,BARBUNYA
57761,911,330,224,1.48,0.74,58490,271,BARBUNYA
57779,949,329,224,1.47,0.73,58873,271,BARBUNYA
57812,906,290,255,1.14,0.47,58725,271,BARBUNYA
57812,941,343,215,1.59,0.78,58931,271,BARBUNYA
57929,917,330,224,1.48,0.74,58707,272,BARBUNYA
57949,930,317,233,1.36,0.68,58918,272,BARBUNYA
57995,929,325,229,1.42,0.71,58998,272,BARBUNYA
58003,934,338,219,1.54,0.76,58862,272,BARBUNYA
58043,954,333,223,1.49,0.74,59165,272,BARBUNYA
58078,936,353,211,1.67,0.8,58934,272,BARBUNYA
58153,989,324,229,1.41,0.71,59388,272,BARBUNYA
58191,959,341,217,1.57,0.77,59272,272,BARBUNYA
58208,942,332,224,1.48,0.74,59272,272,BARBUNYA
58260,952,320,233,1.37,0.68,59309,272,BARBUNYA
58294,918,343,218,1.57,0.77,59011,272,BARBUNYA
58299,914,348,214,1.63,0.79,58881,272,BARBUNYA
58322,979,374,199,1.88,0.85,59273,273,BARBUNYA
58360,1018,343,217,1.58,0.77,59984,273,BARBUNYA
58361,919,329,227,1.45,0.72,59350,273,BARBUNYA
58469,952,358,209,1.71,0.81,59369,273,BARBUNYA
58481,927,349,214,1.63,0.79,59402,273,BARBUNYA
58525,963,318,235,1.35,0.67,59543,273,BARBUNYA
58531,973,343,220,1.56,0.77,60295,273,BARBUNYA
58635,927,353,212,1.67,0.8,59458,273,BARBUNYA
58641,911,344,217,1.58,0.78,59181,273,BARBUNYA
58778,969,329,228,1.45,0.72,59726,274,BARBUNYA
58835,922,350,215,1.63,0.79,59540,274,BARBUNYA
58836,962,327,230,1.42,0.71,60103,274,BARBUNYA
58851,932,324,232,1.4,0.7,59915,274,BARBUNYA
58857,954,319,236,1.35,0.67,59856,274,BARBUNYA
58859,935,327,230,1.42,0.71,59798,274,BARBUNYA
58879,954,346,219,1.58,0.78,60225,274,BARBUNYA
58891,982,347,216,1.6,0.78,60173,274,BARBUNYA
58910,993,358,210,1.71,0.81,60140,274,BARBUNYA
58932,929,341,220,1.55,0.76,59770,274,BARBUNYA
58947,930,325,232,1.4,0.7,59792,274,BARBUNYA
58962,932,336,225,1.49,0.74,59755,274,BARBUNYA
58984,925,349,216,1.62,0.79,59646,274,BARBUNYA
59100,1058,352,215,1.64,0.79,60703,274,BARBUNYA
59135,1065,343,220,1.56,0.77,61028,274,BARBUNYA
59151,932,306,248,1.24,0.59,60079,274,BARBUNYA
59162,931,355,213,1.67,0.8,59888,274,BARBUNYA
59167,962,362,211,1.72,0.81,60797,274,BARBUNYA
59244,935,340,222,1.53,0.76,60023,275,BARBUNYA
59255,923,329,230,1.43,0.72,60140,275,BARBUNYA
59295,964,350,216,1.62,0.79,60252,275,BARBUNYA
59389,927,312,243,1.28,0.63,60205,275,BARBUNYA
59403,960,349,217,1.6,0.78,60252,275,BARBUNYA
59489,974,362,210,1.72,0.81,60627,275,BARBUNYA
59508,928,344,222,1.55,0.76,60177,275,BARBUNYA
59553,971,361,211,1.71,0.81,60682,275,BARBUNYA
59582,944,332,229,1.45,0.72,60606,275,BARBUNYA
59619,944,336,227,1.48,0.74,60673,276,BARBUNYA
59632,926,346,219,1.58,0.77,60256,276,BARBUNYA
59658,936,320,238,1.35,0.67,60741,276,BARBUNYA
59678,972,347,219,1.58,0.78,60638,276,BARBUNYA
59688,964,351,217,1.62,0.79,60632,276,BARBUNYA
59787,1036,353,217,1.63,0.79,61185,276,BARBUNYA
59802,1016,375,206,1.82,0.84,61962,276,BARBUNYA
59829,977,360,213,1.69,0.81,60870,276,BARBUNYA
59844,998,351,218,1.61,0.78,61098,276,BARBUNYA
59921,1021,359,213,1.68,0.8,61108,276,BARBUNYA
59936,923,295,260,1.14,0.48,60869,276,BARBUNYA
59938,958,347,220,1.58,0.77,60922,276,BARBUNYA
59953,934,343,224,1.53,0.76,60713,276,BARBUNYA
60024,960,356,215,1.65,0.8,60955,276,BARBUNYA
60045,975,344,224,1.54,0.76,61177,276,BARBUNYA
60045,957,356,217,1.64,0.79,61058,276,BARBUNYA
60075,937,351,219,1.6,0.78,60993,277,BARBUNYA
60110,950,346,222,1.56,0.77,61062,277,BARBUNYA
60131,966,338,228,1.48,0.74,61175,277,BARBUNYA
60155,959,353,217,1.62,0.79,61020,277,BARBUNYA
60192,996,354,219,1.61,0.78,61801,277,BARBUNYA
60237,964,359,215,1.67,0.8,61280,277,BARBUNYA
60276,973,333,232,1.44,0.72,61313,277,BARBUNYA
60294,974,348,222,1.57,0.77,61644,277,BARBUNYA
60321,942,358,215,1.66,0.8,61010,277,BARBUNYA
60340,981,345,223,1.55,0.76,61109,277,BARBUNYA
60353,951,344,225,1.53,0.76,61174,277,BARBUNYA
60380,1012,331,233,1.42,0.71,61607,277,BARBUNYA
60408,1000,369,209,1.77,0.82,61404,277,BARBUNYA
60409,946,360,215,1.67,0.8,61368,277,BARBUNYA
60416,997,352,220,1.6,0.78,61537,277,BARBUNYA
60444,1016,353,219,1.62,0.79,61940,277,BARBUNYA
60566,995,351,221,1.59,0.78,61848,278,BARBUNYA
60590,952,359,216,1.66,0.8,61579,278,BARBUNYA
60595,956,328,236,1.39,0.69,61552,278,BARBUNYA
60621,934,325,239,1.36,0.68,61608,278,BARBUNYA
60673,957,328,236,1.39,0.7,61537,278,BARBUNYA
60730,952,340,228,1.49,0.74,61724,278,BARBUNYA
60736,986,342,227,1.51,0.75,61680,278,BARBUNYA
60756,983,353,220,1.61,0.78,61871,278,BARBUNYA
60813,944,360,216,1.67,0.8,61634,278,BARBUNYA
60874,921,310,251,1.24,0.59,61578,278,BARBUNYA
60880,970,354,220,1.61,0.78,61670,278,BARBUNYA
60918,940,348,224,1.55,0.77,61747,279,BARBUNYA
60946,968,366,212,1.73,0.81,61813,279,BARBUNYA
60993,958,357,218,1.64,0.79,61892,279,BARBUNYA
61013,943,337,231,1.46,0.73,61950,279,BARBUNYA
61055,978,347,227,1.53,0.76,62594,279,BARBUNYA
61076,957,333,234,1.42,0.71,61989,279,BARBUNYA
61137,978,346,226,1.53,0.76,62582,279,BARBUNYA
61142,1024,361,216,1.67,0.8,62247,279,BARBUNYA
61152,983,334,234,1.43,0.71,62351,279,BARBUNYA
61153,988,331,236,1.4,0.7,62432,279,BARBUNYA
61206,1004,359,219,1.64,0.79,62918,279,BARBUNYA
61247,968,349,224,1.55,0.77,62253,279,BARBUNYA
61254,961,347,225,1.54,0.76,62242,279,BARBUNYA
61274,1026,350,224,1.57,0.77,62720,279,BARBUNYA
61301,985,333,235,1.42,0.71,62463,279,BARBUNYA
61302,957,336,233,1.44,0.72,62348,279,BARBUNYA
61320,971,339,231,1.47,0.73,62409,279,BARBUNYA
